SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200783,2023-02-02T00:00:00,DEN vs. GSW,W,17.15,1,2,0.5,0,1,0.0,3,3,1.0,1,2,3,0,1,1,0,0,3,3,5,-4,10.6,0,0,10.0,1,1,1,1,16,31,33,26,16,15,16,2,4,1,19,11,16,17,6,4,21,1,36,4,22,35,23,2,1,24,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200768,2023-01-31T00:00:00,DEN vs. NOP,W,3.4833333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-9,0.0,0,0,0.0,1,1,1,1,44,39,38,39,16,33,16,21,25,21,32,35,42,17,25,14,21,1,10,36,43,44,47,2,1,47,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200741,2023-01-28T00:00:00,DEN @ PHI,L,9.676666666666666,2,3,0.667,1,1,1.0,0,0,0.0,1,1,2,0,0,1,1,0,0,0,5,-6,13.4,0,0,12.0,1,35,35,35,38,19,25,13,3,15,1,21,25,21,19,16,23,17,25,4,4,1,1,36,22,38,18,2,1,18,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200723,2023-01-25T00:00:00,DEN @ MIL,L,22.24,2,7,0.286,1,5,0.2,1,2,0.5,1,4,5,1,1,2,1,1,0,2,6,-2,21.5,0,0,19.0,1,35,35,35,10,19,7,37,3,2,15,15,8,14,19,5,10,3,6,2,4,42,1,9,18,28,7,2,1,6,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200716,2023-01-24T00:00:00,DEN @ NOP,W,24.208333333333332,1,5,0.2,0,3,0.0,2,2,1.0,3,4,7,0,0,0,1,0,2,1,4,3,15.4,0,0,13.0,1,1,1,1,6,31,11,38,16,5,16,6,8,1,3,5,2,17,25,14,4,1,25,15,26,10,15,2,1,16,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200702,2023-01-22T00:00:00,DEN vs. OKC,L,27.85,3,5,0.6,2,3,0.667,4,8,0.5,3,7,10,1,0,0,2,0,4,5,12,2,31.5,1,0,29.0,1,35,35,35,2,11,11,19,1,5,6,1,1,14,3,1,1,3,25,14,1,1,46,1,7,14,1,1,1,2,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200688,2023-01-20T00:00:00,DEN vs. IND,W,26.151666666666667,2,4,0.5,1,1,1.0,2,3,0.667,2,1,3,1,0,3,1,1,5,2,7,13,24.1,0,0,20.0,1,1,1,1,4,19,20,26,3,15,1,6,4,11,11,16,16,3,25,1,4,42,49,9,14,2,4,2,1,5,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200676,2023-01-18T00:00:00,DEN vs. MIN,W,16.033333333333335,3,4,0.75,1,1,1.0,0,2,0.0,0,0,0,0,1,0,0,0,2,2,7,-13,6.0,0,0,8.0,1,1,1,1,19,11,20,11,3,15,1,21,8,21,32,35,42,17,6,14,21,1,25,9,14,50,38,2,1,28,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200667,2023-01-17T00:00:00,DEN vs. POR,W,13.533333333333333,3,8,0.375,1,4,0.25,0,2,0.0,6,0,6,0,0,0,0,1,1,1,7,-10,14.2,0,0,14.0,1,1,1,1,27,11,5,34,3,3,12,21,8,21,1,35,5,17,25,14,21,42,10,15,14,47,16,2,1,13,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200653,2023-01-15T00:00:00,DEN vs. ORL,W,15.6,4,4,1.0,1,1,1.0,0,0,0.0,0,1,1,1,0,0,0,0,2,1,9,-8,11.7,0,0,12.0,1,1,1,1,21,7,20,1,3,15,1,21,25,21,32,16,31,3,25,14,21,1,25,15,9,42,22,2,1,18,1
