SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200723,2023-01-25T00:00:00,DEN @ MIL,L,19.966666666666665,3,5,0.6,1,2,0.5,2,2,1.0,1,3,4,3,3,0,1,0,1,2,9,-8,18.3,0,0,19.0,1,39,39,39,19,12,14,16,12,22,14,4,4,1,4,11,8,3,1,18,3,1,21,4,14,51,12,2,1,12,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200716,2023-01-24T00:00:00,DEN @ NOP,W,14.116666666666667,1,5,0.2,0,3,0.0,0,0,0.0,0,3,3,1,0,0,0,0,3,1,2,11,7.1,0,0,6.0,1,1,1,1,36,25,14,37,28,10,28,19,19,19,20,11,16,26,28,18,12,1,48,14,33,4,34,2,1,35,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200702,2023-01-22T00:00:00,DEN vs. OKC,L,9.916666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,39,39,39,40,41,50,41,28,47,28,19,19,19,20,42,43,38,28,18,12,1,1,27,41,22,51,2,1,51,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200676,2023-01-18T00:00:00,DEN vs. MIN,W,15.983333333333333,1,4,0.25,0,1,0.0,2,2,1.0,0,2,2,1,1,1,0,1,2,1,4,-5,9.9,0,0,9.0,1,1,1,1,33,25,23,35,28,32,28,4,4,1,20,18,25,26,7,6,12,52,35,14,27,42,29,2,1,30,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200667,2023-01-17T00:00:00,DEN vs. POR,W,16.45,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,2,1,0,0,1,2,2,0,-11,3.2,0,0,3.0,1,1,1,1,30,41,40,41,28,47,28,19,19,19,20,29,31,14,7,18,12,52,35,4,41,57,42,2,1,44,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200639,2023-01-13T00:00:00,DEN @ LAC,W,16.266666666666666,1,3,0.333,1,1,1.0,2,2,1.0,0,4,4,0,0,1,0,0,2,1,5,-4,12.8,0,0,12.0,1,1,1,1,32,25,29,30,12,32,1,4,4,1,20,5,8,38,28,6,12,1,35,14,24,37,24,2,1,23,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200624,2023-01-11T00:00:00,DEN vs. PHX,W,19.05,1,3,0.333,0,2,0.0,0,0,0.0,1,2,3,3,0,0,1,0,0,0,2,9,13.1,0,0,10.0,1,1,1,1,22,25,29,30,28,22,28,19,19,19,4,18,16,3,28,18,3,1,1,27,33,6,23,2,1,27,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200609,2023-01-09T00:00:00,DEN vs. LAL,W,25.933333333333334,1,4,0.25,0,1,0.0,0,0,0.0,1,3,4,2,1,1,0,0,2,0,2,7,11.8,0,0,10.0,1,1,1,1,9,25,23,35,28,32,28,19,19,19,4,11,8,14,7,6,12,1,35,27,33,10,27,2,1,27,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200588,2023-01-06T00:00:00,DEN vs. CLE,W,18.05,2,3,0.667,1,2,0.5,0,0,0.0,1,0,1,3,0,1,0,0,5,0,5,-3,13.7,0,0,12.0,1,1,1,1,24,20,29,11,12,22,14,19,19,19,4,42,31,3,28,6,12,1,60,27,24,31,22,2,1,23,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200579,2023-01-05T00:00:00,DEN vs. LAC,W,26.85,6,12,0.5,1,3,0.333,2,2,1.0,4,8,12,1,2,1,1,0,4,2,15,9,34.9,1,0,33.0,1,1,1,1,7,3,2,19,12,10,23,4,4,1,1,1,1,26,5,6,3,1,57,4,3,6,2,1,1,2,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200557,2023-01-02T00:00:00,DEN @ MIN,L,16.9,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,3,0,2,-7,4.7,0,0,4.0,1,39,39,39,27,25,29,30,28,22,28,19,19,19,20,29,31,26,28,18,12,1,48,27,33,48,38,2,1,38,1
2022-23,1628427,Vlatko Cancar,Vlatko,1610612743,DEN,Denver Nuggets,0022200549,2023-01-01T00:00:00,DEN vs. BOS,W,16.533333333333335,3,4,0.75,2,3,0.667,0,0,0.0,0,1,1,0,0,0,0,0,4,0,8,-4,9.2,0,0,11.0,1,1,1,1,29,12,23,8,6,10,12,19,19,19,20,29,31,38,28,18,12,1,57,27,17,37,31,2,1,26,1
