SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200588,2023-01-06T00:00:00,DEN vs. CLE,W,29.95,4,8,0.5,1,2,0.5,3,6,0.5,2,8,10,1,0,0,0,1,2,3,12,16,25.5,1,0,24.0,1,1,1,1,36,49,50,46,17,34,14,26,17,38,27,4,6,50,52,34,38,25,31,33,47,20,47,1,1,44,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200579,2023-01-05T00:00:00,DEN vs. LAC,W,21.15,5,7,0.714,0,0,0.0,3,4,0.75,4,3,7,3,1,0,0,1,0,2,13,22,24.9,0,0,23.0,1,1,1,1,66,41,59,10,39,65,39,26,34,15,12,42,22,24,30,34,38,25,1,48,40,6,49,12,1,48,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200557,2023-01-02T00:00:00,DEN @ MIN,L,33.416666666666664,4,18,0.222,0,3,0.0,4,6,0.667,12,4,16,6,1,1,0,2,3,5,12,-10,42.2,1,0,36.0,1,46,46,46,15,49,4,68,39,17,39,15,17,22,1,26,1,6,30,17,38,55,44,14,47,61,13,1,1,17,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200549,2023-01-01T00:00:00,DEN vs. BOS,W,36.96666666666667,6,13,0.462,1,2,0.5,5,6,0.833,1,5,6,7,2,2,1,1,1,3,18,23,42.7,0,0,38.0,1,1,1,1,8,28,17,53,17,34,14,6,17,11,42,18,31,3,15,4,11,25,14,33,21,5,10,12,1,15,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200535,2022-12-30T00:00:00,DEN vs. MIA,W,33.11,4,8,0.5,0,1,0.0,3,5,0.6,1,4,5,3,3,2,0,1,1,4,11,0,24.5,0,0,23.0,1,1,1,1,16,49,50,46,39,51,39,26,27,31,42,26,43,24,4,4,38,25,14,20,53,48,50,12,1,48,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200497,2022-12-25T00:00:00,DEN vs. PHX,W,41.43333333333333,11,18,0.611,1,2,0.5,5,9,0.556,7,6,13,2,3,1,1,3,2,7,28,18,49.6,1,0,48.0,1,1,1,1,1,4,4,30,17,34,14,6,5,36,2,9,4,36,4,17,11,64,31,2,4,17,7,1,1,6,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200489,2022-12-23T00:00:00,DEN vs. POR,W,31.966666666666665,6,9,0.667,0,1,0.0,1,3,0.333,0,6,6,1,1,0,1,0,0,2,13,10,23.7,0,0,22.0,1,1,1,1,21,28,41,17,39,51,39,52,43,57,56,9,31,50,30,34,11,1,1,48,40,30,52,12,1,51,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200465,2022-12-20T00:00:00,DEN vs. MEM,W,27.5,9,16,0.563,1,2,0.5,5,7,0.714,4,3,7,4,1,2,1,1,0,4,24,22,46.4,0,0,42.0,1,1,1,1,56,12,8,40,17,34,14,6,11,19,12,42,22,18,30,4,11,25,1,20,12,6,9,12,1,9,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200450,2022-12-18T00:00:00,DEN vs. CHA,W,28.416666666666668,6,9,0.667,2,2,1.0,5,7,0.714,3,7,10,1,2,3,1,2,3,6,19,15,42.5,1,0,40.0,1,1,1,1,51,28,41,17,6,34,1,6,11,19,19,5,6,50,15,3,11,55,44,7,18,22,12,1,1,11,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200437,2022-12-16T00:00:00,DEN @ LAL,L,32.45,7,13,0.538,1,4,0.25,2,4,0.5,0,3,3,1,4,2,1,1,3,4,17,-10,27.1,0,0,28.0,1,46,46,46,19,19,17,44,17,9,35,36,34,38,56,42,59,50,2,4,11,25,44,20,26,61,44,12,1,33,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200422,2022-12-14T00:00:00,DEN vs. WAS,W,31.066666666666666,8,14,0.571,0,1,0.0,6,7,0.857,1,6,7,3,2,1,1,1,0,7,22,21,38.9,0,0,36.0,1,1,1,1,28,14,14,38,39,51,39,3,11,10,42,9,22,24,15,17,11,25,1,2,14,9,21,12,1,17,1
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022200393,2022-12-10T00:00:00,DEN vs. UTA,W,30.2,7,13,0.538,0,4,0.0,1,2,0.5,0,1,1,1,0,2,0,1,3,1,15,6,23.7,0,0,21.0,1,1,1,1,35,19,17,44,39,9,39,52,49,38,56,60,64,50,52,4,38,25,44,58,31,38,52,12,1,54,1
