SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200416,2022-12-14T00:00:00,ATL @ ORL,L,20.483333333333334,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,1,0,2,0,2,3,8.0,0,0,6.0,1,19,19,19,14,22,36,1,27,44,27,3,5,3,6,30,30,5,18,13,4,1,27,17,30,9,22,1,1,27,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200404,2022-12-12T00:00:00,ATL @ MEM,L,18.916666666666668,2,7,0.286,2,6,0.333,0,0,0.0,0,0,0,1,0,0,0,0,1,0,6,2,7.5,0,0,9.0,1,19,19,19,17,11,10,22,6,3,13,3,5,3,6,30,30,12,18,13,15,1,11,17,11,13,24,1,1,19,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200400,2022-12-11T00:00:00,ATL vs. CHI,W,4.616666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,-2,3.0,0,0,2.0,1,1,1,1,42,32,36,32,27,31,27,3,5,3,6,30,30,27,18,13,4,1,1,17,33,20,37,1,1,38,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200380,2022-12-09T00:00:00,ATL @ BKN,L,10.65,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,1,0,1,1,0,4,3.2,0,0,3.0,1,19,19,19,34,32,36,32,27,31,27,3,5,3,6,15,17,27,5,13,4,1,11,2,33,8,36,1,1,36,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200365,2022-12-07T00:00:00,ATL @ NYK,L,23.916666666666668,2,7,0.286,1,3,0.333,0,0,0.0,0,1,1,0,1,1,1,0,1,1,5,-17,11.2,0,0,11.0,1,19,19,19,5,11,10,22,12,19,13,3,5,3,6,15,17,27,5,8,4,1,11,2,14,44,13,1,1,16,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200299,2022-11-28T00:00:00,ATL @ PHI,L,20.52,6,8,0.75,4,5,0.8,0,0,0.0,0,1,1,1,1,0,0,0,2,0,16,-13,17.7,0,0,22.0,1,19,19,19,13,1,6,6,2,10,4,3,5,3,6,15,17,12,5,13,15,1,27,17,1,39,5,1,1,4,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200278,2022-11-25T00:00:00,ATL @ HOU,L,1.4166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,19,19,19,45,32,46,32,27,44,27,3,5,3,6,30,30,27,18,13,15,1,1,17,33,18,45,1,1,45,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200248,2022-11-21T00:00:00,ATL @ CLE,L,15.516666666666667,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,0,-2,1.5,0,0,1.0,1,19,19,19,24,32,26,32,27,19,27,3,5,3,6,30,30,12,18,13,15,1,27,17,33,20,42,1,1,42,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200235,2022-11-19T00:00:00,ATL vs. TOR,W,7.28,2,5,0.4,1,3,0.333,0,0,0.0,0,0,0,0,1,0,0,1,0,0,5,-6,4.0,0,0,6.0,1,1,1,1,37,11,17,17,12,19,13,3,5,3,6,30,30,27,5,13,15,38,1,17,14,30,35,1,1,27,1
2022-23,203200,Justin Holiday,Justin,1610612737,ATL,Atlanta Hawks,0022200214,2022-11-16T00:00:00,ATL vs. BOS,L,6.7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,-2,3.0,0,0,2.0,1,19,19,19,39,32,36,32,27,31,27,3,5,3,6,30,30,27,18,13,4,1,11,17,33,20,37,1,1,38,1
