SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022201014,2023-03-12T00:00:00,DEN vs. BKN,L,37.31666666666667,3,5,0.6,0,2,0.0,2,2,1.0,0,3,3,1,1,0,2,0,1,1,8,15,18.1,0,0,16.0,1,52,52,52,8,43,68,11,61,65,61,17,22,1,30,17,27,51,26,60,1,1,11,45,51,22,52,1,1,57,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022201002,2023-03-10T00:00:00,DEN @ SAS,L,37.083333333333336,4,8,0.5,3,6,0.5,2,2,1.0,1,1,2,5,0,4,1,0,0,2,13,-5,37.9,0,0,33.0,1,52,52,52,10,26,31,28,9,9,22,17,22,1,7,46,39,4,51,1,9,1,1,21,24,63,2,1,1,6,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200989,2023-03-08T00:00:00,DEN vs. CHI,L,31.05,2,7,0.286,1,4,0.25,0,0,0.0,1,1,2,4,0,3,0,0,2,1,5,-7,22.4,0,0,18.0,1,52,52,52,37,58,44,64,40,31,54,50,52,50,7,46,39,13,51,4,28,1,37,45,68,65,38,1,1,49,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200975,2023-03-06T00:00:00,DEN vs. TOR,W,35.6,3,10,0.3,0,4,0.0,0,0,0.0,0,2,2,4,0,1,0,0,2,2,6,8,17.4,0,0,14.0,1,1,1,1,13,43,17,63,61,31,61,50,52,50,30,34,39,13,51,35,28,1,37,21,62,36,57,1,1,65,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200952,2023-03-03T00:00:00,DEN vs. MEM,W,30.933333333333334,2,6,0.333,1,3,0.333,3,4,0.75,0,0,0,5,1,1,0,0,3,3,8,14,17.5,0,0,16.0,1,1,1,1,39,58,60,58,40,49,43,7,5,35,30,66,71,4,26,35,28,1,53,10,51,25,56,1,1,57,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200926,2023-02-28T00:00:00,DEN @ HOU,W,29.5,5,9,0.556,2,5,0.4,2,3,0.667,0,1,1,6,1,2,0,0,0,2,14,18,29.2,0,0,27.0,1,1,1,1,57,13,21,21,24,15,38,17,12,39,30,46,53,1,26,17,28,1,1,21,19,8,13,1,1,19,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200918,2023-02-26T00:00:00,DEN vs. LAC,W,37.7,2,4,0.5,1,2,0.5,3,3,1.0,1,0,1,0,2,3,0,0,5,1,8,9,16.2,0,0,16.0,1,1,1,1,6,58,71,28,40,65,22,7,12,1,7,66,53,69,11,4,28,1,74,45,51,33,63,1,1,57,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200907,2023-02-25T00:00:00,DEN @ MEM,L,26.683333333333334,4,8,0.5,0,4,0.0,3,4,0.75,0,1,1,1,1,1,1,0,2,4,11,-20,18.7,0,0,17.0,1,52,52,52,67,26,31,28,61,31,61,7,5,35,30,46,53,51,26,35,9,1,37,4,31,74,50,1,1,53,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200886,2023-02-23T00:00:00,DEN @ CLE,W,34.46666666666667,6,6,1.0,4,4,1.0,1,1,1.0,0,3,3,2,2,3,2,0,2,5,17,7,36.6,0,0,36.0,1,1,1,1,18,9,60,1,4,31,1,32,38,1,30,17,27,31,11,4,1,1,37,1,8,41,3,1,1,1,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200881,2023-02-15T00:00:00,DEN vs. DAL,W,31.666666666666668,4,7,0.571,3,6,0.5,3,3,1.0,0,5,5,5,3,3,1,0,0,4,14,8,36.5,0,0,35.0,1,1,1,1,34,26,44,15,9,9,22,7,12,1,30,5,6,4,2,4,9,1,1,4,19,36,4,1,1,4,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200861,2023-02-13T00:00:00,DEN @ MIA,W,36.083333333333336,3,5,0.6,2,3,0.667,0,0,0.0,1,3,4,6,3,0,2,0,1,1,8,-2,24.8,0,0,24.0,1,1,1,1,12,43,68,11,24,49,10,50,52,50,7,17,12,1,2,60,1,1,11,45,51,59,27,1,1,27,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200847,2023-02-11T00:00:00,DEN @ CHA,W,31.783333333333335,6,14,0.429,0,4,0.0,3,3,1.0,1,1,2,5,3,1,2,2,1,2,15,11,30.9,0,0,28.0,1,1,1,1,32,9,3,44,61,31,61,7,12,1,7,46,39,4,2,35,1,75,11,21,11,30,8,1,1,12,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200831,2023-02-09T00:00:00,DEN @ ORL,L,39.2,4,7,0.571,0,3,0.0,1,1,1.0,1,3,4,5,1,1,0,0,3,1,9,5,23.3,0,0,20.0,1,52,52,52,2,26,44,15,61,49,61,32,38,1,7,17,12,4,26,35,28,1,53,45,43,47,34,1,1,41,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200820,2023-02-07T00:00:00,DEN vs. MIN,W,24.15,4,8,0.5,1,3,0.333,2,2,1.0,0,2,2,1,0,2,0,0,0,2,11,24,20.9,0,0,19.0,1,1,1,1,73,26,31,28,40,49,43,17,22,1,30,34,39,51,51,17,28,1,1,21,31,4,46,1,1,45,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200801,2023-02-04T00:00:00,DEN vs. ATL,W,11.683333333333334,1,4,0.25,1,2,0.5,1,2,0.5,0,0,0,0,0,0,0,0,1,1,4,-4,4.0,0,0,5.0,1,1,1,1,76,72,71,68,40,65,22,32,22,45,30,66,71,69,51,60,28,1,11,45,72,62,76,1,1,76,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200783,2023-02-02T00:00:00,DEN vs. GSW,W,32.18666666666667,8,14,0.571,1,3,0.333,1,1,1.0,1,2,3,2,2,1,1,0,3,3,18,16,28.6,0,0,28.0,1,1,1,1,29,1,3,15,40,49,43,32,38,1,7,34,27,31,11,35,9,1,53,10,6,13,15,1,1,12,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200768,2023-01-31T00:00:00,DEN vs. NOP,W,38.4,5,11,0.455,3,7,0.429,2,2,1.0,2,3,5,1,0,4,2,0,1,3,15,16,40.5,0,0,36.0,1,1,1,1,4,13,11,38,9,5,37,17,22,1,1,17,6,51,51,1,1,1,11,10,11,13,1,1,1,1,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200741,2023-01-28T00:00:00,DEN @ PHI,L,33.666666666666664,3,8,0.375,2,4,0.5,0,0,0.0,1,4,5,4,0,3,0,0,2,0,8,5,29.0,0,0,25.0,1,52,52,52,22,43,31,52,24,31,22,50,52,50,7,9,6,13,51,4,28,1,37,70,51,47,14,1,1,23,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200716,2023-01-24T00:00:00,DEN @ NOP,W,30.633333333333333,3,9,0.333,1,4,0.25,0,0,0.0,1,1,2,4,2,2,1,0,4,2,7,-10,22.4,0,0,20.0,1,1,1,1,45,43,21,58,40,31,54,50,52,50,7,46,39,13,11,17,9,1,65,21,59,68,38,1,1,41,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200702,2023-01-22T00:00:00,DEN vs. OKC,L,36.9,3,8,0.375,2,6,0.333,2,3,0.667,1,3,4,1,2,2,0,0,2,3,10,-3,20.3,0,0,21.0,1,52,52,52,11,43,31,52,24,9,43,17,12,39,7,17,12,51,11,17,28,1,37,10,39,61,48,1,1,38,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200688,2023-01-20T00:00:00,DEN vs. IND,W,26.331666666666667,4,7,0.571,1,3,0.333,0,0,0.0,0,1,1,1,3,3,0,0,4,1,9,20,17.7,0,0,18.0,1,1,1,1,68,26,44,15,40,49,43,50,52,50,30,46,53,51,2,4,28,1,65,45,43,7,54,1,1,49,1
